"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
-9.72885,-0.0395607,0.509173,0.39722,-32.5503,35.2003,-4.25994,-32.6405,-68.4234,-25.4945,34.9729,12.1525,-56.1672,-13.6983,12.4232,-5.9253,-7.41634,-99.1907,-5.45525,1.56535,-91.3245,35.2555,73.462,-27.9895,-94.9199,99.952,-6.24059,-28.867,-19.6704,-17.7205,-80.3292,39.5243,-29.0157,83.7496,44.2556,-20.1905,51.6307,24.7004,-3.13346
-9.78208,-0.053283,0.527737,0.468697,-32.5515,35.149,-4.33286,-31.1451,-68.3779,-25.5282,36.6448,12.1507,-58.9617,-13.7128,12.4483,-6.0441,-7.4337,-99.1447,-5.40498,1.69815,-91.3473,35.0672,73.3342,-28.0697,-95.6865,100,-6.31228,-29.1946,-19.8126,-17.8392,-80.3307,39.6893,-29.0639,84.0397,44.6393,-20.0624,51.3451,24.7304,-2.72927
-10.4746,-0.0348128,0.547728,0.514201,-31.972,34.1327,-4.08233,-31.5122,-68.2165,-25.8108,36.8678,11.9049,-58.9962,-14.2224,12.4988,-5.33512,-7.51246,-98.979,-5.8012,2.27899,-91.5533,34.7945,73.75,-26.7892,-95.6982,98.4787,-6.39898,-27.4833,-19.0569,-18.0357,-80.3687,40.3495,-28.5271,81.8312,29.1783,-20.1903,51.847,24.6283,-2.78964
-9.67328,-0.0437503,0.446014,0.383134,-32.5742,35.2463,-4.1941,-32.8454,-68.1048,-25.467,34.9693,12.0918,-56.1319,-13.7818,12.5354,-6.02012,-7.41465,-99.1889,-5.48935,1.67624,-91.3567,35.0484,73.4302,-28.0464,-94.9254,99.9127,-6.23353,-28.8503,-19.6976,-17.7595,-80.5499,39.6084,-28.9718,83.7768,44.6725,-20.1534,51.4218,24.703,-3.25496
-9.65747,-0.0408529,0.447411,0.292949,-32.5387,35.2531,-4.28949,-32.8707,-68.7431,-25.4179,34.9802,12.0621,-56.1672,-13.8044,12.5089,-5.94128,-7.36545,-99.167,-5.47474,1.58952,-91.3234,35.2503,73.4452,-28.0765,-94.8977,99.9048,-6.24621,-28.8554,-19.7154,-17.7217,-80.3555,39.5489,-28.988,83.7565,44.7371,-20.1777,51.448,24.6905,-3.16736
-9.67328,-0.0365216,0.446014,0.383134,-32.5651,35.6153,-4.16691,-32.8563,-68.0989,-26.194,34.9914,12.0113,-56.125,-13.7783,12.5354,-5.99538,-7.38768,-99.1557,-5.47935,1.67624,-91.3567,35.0416,73.4142,-28.0453,-94.9254,99.9206,-6.23985,-28.843,-19.722,-17.7332,-80.3816,39.639,-28.9051,84.0646,44.6779,-20.1776,51.4218,24.6683,-3.15133
-9.65276,-0.0378785,0.431326,0.383134,-32.5641,35.2399,-4.20803,-32.8351,-68.0902,-25.4893,34.9936,12.0896,-56.1406,-13.7785,12.5301,-6.00769,-7.40176,-99.1691,-5.56858,1.65849,-91.3567,34.7976,73.3883,-27.9808,-94.9613,99.8918,-6.2421,-28.8613,-19.7123,-17.6144,-80.3405,39.5515,-28.9676,83.7532,44.6725,-18.9602,51.4544,24.6518,-3.15836
-9.65747,-0.0408529,0.501996,0.292949,-32.5387,35.2531,-4.27508,-32.8707,-68.7431,-25.4166,34.9802,12.0545,-56.1672,-13.7412,12.5089,-5.94128,-7.32577,-99.194,-5.47474,1.58952,-91.3355,35.2503,73.4185,-28.0765,-94.9174,99.9112,-6.24621,-28.9693,-19.7323,-17.7388,-80.3394,39.5356,-28.9843,83.7565,44.7371,-20.1777,51.45,24.6427,-3.15538
-9.6901,-0.0378785,0.431326,0.388372,-32.4732,35.2463,-4.20803,-32.8476,-68.0902,-25.4597,34.9597,12.0896,-56.1072,-13.7785,12.5301,-6.12996,-7.40496,-99.1812,-5.56858,1.88723,-91.3567,34.7976,73.3874,-27.9755,-94.9613,99.8918,-6.2421,-28.8613,-19.7123,-17.6266,-80.3295,39.5515,-28.9676,83.9146,44.6725,-20.1618,51.4307,24.6518,-3.15836
-9.68915,-0.0395607,0.391934,0.395419,-32.5503,35.2003,-4.25994,-32.6405,-68.4234,-25.4593,34.9729,12.1525,-56.1806,-13.6983,12.5262,-5.82717,-7.3948,-99.1907,-5.47474,1.57874,-91.1388,35.2555,73.4382,-27.9895,-94.9188,99.9572,-6.24059,-28.867,-19.6704,-17.7205,-80.3292,39.5243,-29.012,83.7835,44.2556,-20.1927,51.5764,24.6867,-3.13346
-9.66174,-0.043519,0.446014,0.383134,-32.5735,35.2394,-4.22085,-32.8734,-68.1026,-25.467,34.9428,12.0918,-56.1037,-13.9391,12.5354,-6.02012,-7.36441,-99.1888,-5.47935,1.67119,-91.3567,35.0447,73.413,-28.0464,-94.9563,99.9127,-6.23537,-28.8503,-19.7308,-17.7332,-80.3716,39.611,-29.0984,83.7829,44.6225,-20.1776,51.4201,24.6597,-3.15441
-9.65747,-0.0408529,0.447411,0.292949,-32.5387,35.2531,-4.28949,-32.8707,-68.7431,-25.4179,34.9802,12.0621,-56.1672,-13.8044,12.5089,-5.94128,-7.36545,-99.1009,-5.47474,1.58952,-91.3234,35.2503,73.4452,-28.0765,-94.9103,99.9024,-6.24621,-28.8554,-19.7154,-17.7388,-80.3555,39.5489,-28.988,83.7565,44.7371,-20.1777,51.4468,24.6905,-3.16736
-10.4264,-0.114626,0.592784,0.554485,-31.9595,34.1865,-4.26145,-31.0087,-68.3023,-25.7681,36.8778,11.4838,-58.9467,-14.2109,12.4988,-5.96842,-7.51102,-98.9909,-5.92645,2.26922,-91.5783,34.7945,73.7216,-26.7892,-95.7379,98.4787,-6.25436,-27.5122,-19.3124,-17.9752,-80.2607,40.2363,-28.5542,81.8312,29.1965,-20.2016,51.8603,24.6283,-2.79954
-9.66525,-0.0437503,0.446014,0.383134,-32.5742,35.2463,-4.1941,-32.8342,-68.1048,-25.467,34.9693,12.0959,-56.1319,-13.7818,12.5354,-6.02012,-7.41465,-99.1889,-5.48935,1.67624,-91.3567,35.0484,73.4302,-28.0464,-94.918,99.9127,-6.23353,-28.8503,-19.6976,-17.7595,-80.3797,39.6084,-28.9718,83.7709,44.6725,-20.1534,51.4218,24.703,-3.25496
-9.78208,-0.053283,0.527737,0.468697,-32.5515,35.149,-4.33228,-31.1451,-68.3779,-25.5282,36.6448,12.1732,-58.9617,-13.7128,12.4483,-6.0441,-7.42061,-99.1447,-5.40498,1.69815,-91.3473,35.089,73.3322,-28.0697,-95.682,100,-6.31228,-29.1946,-19.8126,-17.8451,-80.3307,39.6893,-29.0639,84.0397,44.6464,-20.0624,51.3533,24.7317,-2.72927
-10.4746,-0.0404543,0.547728,0.514201,-31.9595,34.1327,-4.08233,-31.5122,-68.2107,-25.8108,36.8678,11.9049,-58.9866,-14.2224,12.4988,-6.06475,-7.51246,-98.9638,-5.8012,2.27899,-91.5533,34.7945,73.75,-26.7576,-95.6982,98.4787,-6.39898,-27.4915,-19.0569,-18.0426,-80.3687,40.3495,-28.5271,81.8312,29.1812,-20.1903,51.847,24.6226,-2.81184
-9.68025,-0.0284495,0.502919,0.383134,-32.5641,35.2471,-4.20803,-32.8531,-68.1141,-25.4579,34.9624,12.1047,-56.1336,-13.7785,12.5301,-6.00769,-7.40176,-99.1734,-5.56858,1.67624,-91.3567,34.7976,73.3869,-27.9808,-94.9613,99.8918,-6.2421,-28.8613,-19.7123,-17.6087,-80.3405,39.5456,-29.1451,83.7129,44.6725,-20.1618,51.442,24.6112,-3.15836
-9.67328,-0.0437503,0.554547,0.383134,-32.5742,35.2074,-4.18298,-32.8342,-68.1048,-25.467,34.9693,12.0918,-56.1421,-13.7818,12.5354,-6.02012,-7.41465,-99.1889,-5.48935,1.67624,-91.3567,35.0484,73.4302,-28.0464,-94.9254,99.9127,-6.23353,-28.8503,-19.6976,-17.7595,-80.3797,39.6084,-28.8967,83.7768,44.6725,-20.1534,51.4218,24.703,-3.25496
-10.4746,-0.0404543,0.547728,0.514201,-31.9595,34.1327,-4.08233,-31.5122,-68.2107,-25.8108,36.8678,11.9049,-58.9866,-14.2224,12.4988,-6.06475,-7.51246,-98.9638,-5.8012,2.27899,-91.5533,34.7945,73.75,-26.7576,-95.6982,98.4787,-6.39898,-27.4915,-19.0569,-18.0426,-80.332,40.3495,-28.5271,81.8312,29.1812,-20.1903,51.847,24.6226,-2.81184
-10.4264,-0.114626,0.592784,0.554485,-31.9595,34.1865,-4.26145,-31.0087,-68.3023,-25.7681,36.8778,11.4838,-58.9467,-14.2109,12.4988,-5.96842,-7.51102,-98.9909,-5.92645,2.26922,-91.5783,34.7945,73.7216,-26.7892,-95.7379,98.4787,-6.25436,-27.5122,-19.3124,-17.9752,-80.2607,40.2363,-28.5542,81.8312,29.1965,-20.2016,51.8603,24.6283,-2.79954
-9.78208,-0.053283,0.511196,0.468697,-32.544,35.149,-4.33228,-31.1451,-68.3733,-25.5282,36.6448,12.1507,-58.9617,-13.7128,12.4483,-6.0428,-7.42061,-99.1234,-5.40498,1.69815,-91.3473,35.089,73.3322,-28.0697,-95.682,100,-6.31228,-29.1946,-19.8126,-17.8392,-80.3307,39.6893,-29.0639,84.0397,44.6572,-20.0624,51.3541,24.7317,-2.72927
-9.68025,-0.0378456,0.413607,0.386043,-32.3073,35.2489,-4.22546,-32.8567,-68.0902,-25.4634,34.9838,12.0899,-56.1185,-13.7781,12.5301,-6.0123,-7.40176,-99.1734,-5.56858,1.65243,-91.3567,34.7976,73.3869,-28.0086,-94.9738,99.8772,-6.2421,-28.8613,-19.7123,-17.6144,-80.3234,39.5515,-28.9676,83.7911,44.6725,-20.1548,51.4449,24.6518,-3.13882
-9.66174,-0.043519,0.446014,0.383134,-32.5735,35.2394,-4.22085,-32.8778,-68.1026,-25.467,34.9428,12.0918,-56.1037,-13.9391,12.5354,-6.02012,-7.37841,-99.1888,-5.47935,1.67119,-91.3567,35.0447,73.413,-28.0464,-94.9563,99.9127,-6.23537,-28.8503,-19.7308,-17.7332,-80.3716,39.6108,-29.0984,83.7829,44.6225,-20.1776,51.4201,24.6597,-3.15441
-9.78263,-0.053283,0.536333,0.468697,-32.5793,35.1593,-4.33228,-31.1451,-68.3679,-25.5215,36.6448,12.1919,-58.9503,-13.7128,12.4413,-6.04175,-7.43115,-99.1447,-5.51649,1.70444,-91.3782,35.1167,73.3322,-28.0697,-95.6865,100,-6.32427,-29.2144,-19.8282,-17.8578,-80.3631,39.6802,-29.0639,84.0397,44.6572,-20.0624,51.3366,24.6676,-2.70477
-9.67751,-0.0387472,0.446623,0.292949,-32.5387,35.2531,-4.27508,-32.8707,-68.3977,-25.4179,34.9802,12.0621,-56.1672,-13.7412,12.5089,-5.93554,-7.32837,-99.2142,-5.47474,1.60516,-91.3234,35.2472,73.442,-28.0765,-94.8977,99.9112,-6.24484,-28.8786,-19.7284,-17.7388,-80.3394,39.6439,-28.988,83.7565,44.7371,-20.1777,51.4468,24.7008,-3.18859
-9.79264,-0.0562443,1.32827,0.468697,-32.5331,35.0931,-4.33228,-31.1445,-72.4327,-25.5165,36.6478,12.1392,-58.9499,-13.7644,12.4791,-6.0441,-7.41335,-99.1366,-5.29146,1.57348,-91.4034,35.0767,73.3322,-28.0632,-95.6729,99.9913,-6.35215,-29.2194,-19.8221,-17.8313,-80.5035,39.6797,-29.0344,84.0397,44.6236,-20.0624,51.344,24.7045,-2.72916
-9.67328,-0.0437503,0.446014,0.383134,-32.5742,35.2463,-4.1941,-32.8342,-68.1048,-25.467,34.9764,12.0918,-56.1421,-13.7818,12.5354,-6.02012,-7.41465,-99.1889,-5.48935,1.67624,-91.3567,35.0484,73.4302,-28.0464,-94.9254,99.9127,-6.23353,-28.8503,-19.6976,-17.7595,-80.3797,39.6084,-28.9718,83.7768,44.6725,-20.1534,51.414,24.703,-3.23299
-9.76537,-0.0381367,0.503549,0.468697,-32.5515,35.0948,-4.33228,-31.1892,-68.3278,-25.5789,36.6448,12.1388,-58.9499,-13.7101,12.4778,-6.0441,-7.42241,-99.1543,-5.56167,1.57348,-91.397,35.5164,73.4086,-28.0307,-95.6839,99.8556,-6.35275,-29.2538,-19.8221,-17.829,-80.5151,39.6821,-28.9619,84.0397,44.6572,-20.0622,51.4001,24.7566,-2.72271
-9.68915,-0.0395607,0.408253,0.39722,-32.5503,35.2321,-4.25994,-32.6689,-68.4234,-25.4593,34.972,12.1525,-56.1672,-13.6983,12.5283,-5.9253,-7.32493,-99.1896,-5.46018,1.57006,-91.3234,35.2865,73.4422,-27.9895,-94.8419,99.952,-6.24059,-28.867,-19.6704,-17.7205,-80.3358,39.5243,-29.0172,83.7465,44.2556,-20.1473,51.6231,24.7018,-3.13346
-9.65747,-0.0408529,0.447411,0.29007,-32.5413,35.2531,-4.27508,-32.8532,-68.7431,-25.4106,34.9926,12.0622,-56.1672,-13.7412,12.517,-5.94128,-7.35207,-99.2006,-5.47474,1.63194,-91.3234,35.2503,73.4452,-28.0765,-94.8977,99.899,-6.24621,-28.8786,-19.7389,-17.7745,-80.3655,39.5489,-28.988,83.7312,44.7371,-20.1777,51.4453,24.6905,-3.16896
-9.67328,-0.0365216,0.446014,0.383134,-32.5803,35.3075,-4.16691,-32.8409,-68.0989,-25.4727,34.9914,12.0918,-56.1346,-13.7818,12.5354,-5.99538,-7.38768,-99.1557,-5.47935,1.72988,-91.3567,35.0416,73.413,-28.0453,-94.9347,99.9206,-6.24016,-28.8503,-19.722,-17.7332,-80.3965,39.5999,-28.9051,84.0612,45.3774,-20.1776,51.4218,24.6683,-3.14903
-9.65326,-0.0390525,0.463004,0.383134,-32.5742,35.2463,-4.19604,-32.8431,-68.0852,-25.467,34.9693,12.0901,-56.1346,-13.7818,12.5354,-6.02734,-7.40413,-99.1889,-5.47935,1.69201,-91.3567,35.0484,73.413,-28.0493,-94.9254,99.9173,-6.06539,-28.8503,-19.6976,-17.7595,-82.1936,39.6084,-28.9718,83.7768,44.6725,-20.1434,51.4218,24.703,-3.24027
-9.68025,-0.0378456,0.413607,0.386043,-32.5641,35.2454,-4.20803,-32.8567,-68.0902,-25.469,34.9838,12.0899,-56.1185,-13.7781,12.5301,-6.00437,-7.40176,-99.1734,-5.56858,1.65243,-91.3567,34.7976,73.3869,-27.9808,-94.9705,99.8772,-6.2421,-28.8613,-19.62,-17.6144,-80.3405,39.5515,-28.9676,83.7911,44.6725,-20.1548,51.528,24.6518,-3.13882
-9.67328,-0.0437503,0.479339,0.397679,-32.5742,35.2463,-4.20894,-32.8454,-68.1048,-25.467,34.9693,12.0918,-56.1346,-13.7818,12.5354,-6.02012,-7.41465,-99.1889,-5.47935,1.67624,-91.3567,35.0458,73.4302,-28.0388,-94.9254,99.9127,-6.22762,-28.8503,-19.6976,-17.7596,-80.3797,39.6084,-28.9718,83.7756,44.5984,-20.1434,51.4089,24.703,-3.25196
-9.67328,-0.057975,0.383392,0.470816,-32.5742,35.2463,-4.19492,-32.8442,-68.0902,-25.4655,34.9838,12.0918,-56.1346,-13.7818,12.5354,-6.01511,-7.40176,-99.1885,-5.4851,1.92044,-91.3567,35.0423,73.411,-28.0464,-94.9254,99.9294,-6.23353,-28.8503,-19.7158,-17.7237,-80.3756,39.5995,-29.147,83.7777,44.6725,-20.1776,51.3825,24.6597,-3.14441
-10.4254,-0.0509683,0.425431,0.554485,-31.9595,34.1865,-4.26145,-31.0087,-68.2352,-25.7681,36.8778,11.4838,-58.9467,-14.2243,12.4876,-5.96842,-7.51102,-98.9909,-5.92645,2.29087,-91.5902,34.7993,73.7145,-26.7892,-95.7363,98.4787,-6.25436,-27.54,-19.2495,-17.9887,-80.2736,40.2363,-28.5479,81.8416,29.1787,-20.2016,51.847,24.6283,-2.79954
-9.68222,-0.0378785,0.413607,0.386043,-32.5641,35.2463,-4.20803,-32.7819,-68.0902,-25.4634,34.9838,12.0896,-56.0962,-13.7781,12.5301,-5.98815,-7.40176,-99.1658,-5.56858,1.65243,-91.3567,34.7976,73.3869,-27.9761,-95.004,99.8772,-6.2421,-28.8613,-19.7123,-17.6144,-80.3405,39.5515,-28.9676,83.7777,44.6725,-20.1618,51.442,24.6518,-3.12748
-10.4746,-0.0404543,0.547728,0.511329,-31.9595,34.1327,-4.08233,-31.5122,-68.1994,-25.8108,36.8678,11.9049,-58.9866,-14.2224,12.4988,-6.06475,-7.51246,-98.9326,-5.8012,2.27899,-91.5533,34.7945,73.75,-26.7892,-95.6982,98.4787,-6.39898,-27.4915,-19.0569,-18.0266,-80.3687,40.3495,-28.5271,81.8394,29.1704,-20.1845,51.847,24.6283,-2.78964
-9.67328,-0.0557942,0.478339,0.462292,-32.5742,35.2463,-4.19492,-32.8461,-68.0902,-25.467,35.0227,12.0918,-56.1346,-13.7818,12.5354,-6.01511,-7.40176,-99.1881,-5.4851,1.67895,-91.3681,35.0423,73.411,-28.0444,-94.9254,99.9161,-6.22722,-28.8578,-19.7123,-17.7332,-80.404,39.4442,-28.9714,83.7777,44.6725,-20.1776,51.3825,24.6597,-3.14903
-9.67439,-0.0557942,0.383392,0.470816,-32.5742,35.2483,-4.19492,-32.8442,-68.0902,-25.467,34.9838,12.0918,-56.1346,-13.7818,12.5354,-5.93495,-7.40176,-99.1885,-5.4851,1.69955,-91.3567,35.0423,73.411,-28.0464,-94.2229,99.9294,-6.23353,-28.8503,-19.7158,-17.7237,-80.3756,39.5995,-29.147,83.7777,44.6725,-20.1776,51.3825,24.6597,-3.14441
-9.71418,-0.0328614,0.424739,0.383366,-31.9651,33.601,-4.30831,-31.5018,-68.7405,-25.7054,44.7228,11.8316,-59.3871,-14.0668,12.2428,-6.13025,-7.55639,-99.0641,-5.61763,5.95299,-91.2355,34.9036,73.4221,-26.7701,-95.8058,99.7745,-7.2589,-27.549,-19.5957,-18.0185,-80.2083,39.498,-28.5648,85.8161,29.055,-20.267,51.7159,24.5778,-2.89679
-9.68915,-0.0409995,0.408253,0.39722,-32.5503,35.2321,-4.25994,-32.6689,-68.4234,-25.4593,34.9729,12.1525,-56.1672,-13.6983,12.5262,-5.9253,-7.32493,-99.1896,-5.46018,1.57006,-91.3234,35.2865,73.4422,-27.9895,-94.9199,99.952,-6.24059,-28.867,-19.7216,-17.7205,-80.3292,39.6256,-29.0188,83.7182,44.2556,-20.1473,51.6231,24.7004,-3.13346
-9.67328,-0.0661194,0.383392,0.470816,-32.5742,35.2463,-4.19492,-32.8442,-68.0902,-25.4655,34.9838,12.0918,-56.1346,-13.7818,12.5354,-6.01511,-7.40176,-99.1885,-5.4851,1.69955,-91.3567,35.0423,73.411,-28.0464,-94.9254,99.9294,-6.23353,-28.8503,-19.7158,-17.7237,-80.3675,39.5995,-29.147,83.7777,44.6725,-20.1776,51.3825,24.6597,-3.14441
-9.78208,-0.053283,0.527737,0.468697,-32.5515,35.159,-4.33228,-31.1451,-68.3779,-25.5215,36.6448,12.1507,-58.9617,-13.7128,12.5081,-6.0441,-7.43115,-99.1447,-5.40498,1.66371,-91.4391,35.089,73.3322,-28.0697,-95.6865,99.9736,-6.30386,-29.2211,-19.8221,-17.8392,-80.3631,39.6893,-29.0639,84.0397,44.6572,-20.0624,51.3446,24.7317,-2.78548
-9.74914,-0.0378785,0.441951,0.387329,-32.5507,35.244,-4.18947,-32.8454,-67.8972,-25.4711,35.9332,12.1021,-56.1146,-13.773,13.7505,-6.04849,-7.27694,-99.1734,-5.52899,1.67246,-91.3509,35.2588,73.4229,-28.0464,-94.8844,99.9379,-6.23455,-28.834,-19.7123,-17.7999,-80.4001,39.6099,-28.9897,83.7503,44.6695,-20.2051,51.4336,24.6813,-3.12508
-9.67328,-0.0365216,0.446014,0.383134,-32.5735,35.2394,-4.22136,-32.8734,-68.1055,-25.467,34.9428,12.0918,-56.1037,-13.7818,12.5354,-6.02012,-7.36441,-99.1888,-5.47935,1.7082,-91.3567,35.0447,73.413,-28.0464,-94.9563,99.9127,-6.23537,-28.8503,-19.7308,-17.7332,-80.3716,39.611,-29.0984,83.7829,44.6353,-20.1776,51.4378,24.6597,-3.15441
-9.67328,-0.0557942,0.383392,0.470816,-32.5742,35.2463,-4.19492,-32.8454,-68.0902,-25.467,34.9855,12.0918,-56.1346,-13.7818,12.5354,-6.01511,-7.40176,-99.1885,-5.48107,1.69573,-91.3567,35.0423,73.411,-28.0464,-94.9254,99.9294,-6.23353,-28.8503,-19.7158,-17.7332,-80.3756,39.5995,-29.1435,83.7777,44.6725,-20.2019,51.3825,24.6597,-3.12604
-9.78208,-0.053283,0.527737,0.468697,-32.5499,35.149,-4.33228,-31.1031,-68.3779,-25.5215,36.6448,12.1507,-58.9617,-13.6993,12.4471,-6.0441,-7.43115,-99.1447,-5.40498,1.66371,-91.4391,35.089,73.3322,-28.0697,-95.6865,100,-6.31228,-29.2211,-19.8221,-17.8392,-80.3631,39.6893,-29.0639,84.0397,44.6572,-20.0502,51.3079,24.7317,-2.728
-9.78263,-0.053283,0.536333,0.468697,-32.5793,35.1614,-4.33228,-31.1451,-68.3679,-25.5215,36.6448,12.1919,-58.9503,-13.7128,12.4413,-6.04175,-7.43115,-99.1447,-5.51649,1.70444,-91.3782,35.1167,73.3322,-28.0697,-95.6865,100,-6.32427,-29.2144,-19.8365,-17.8578,-80.3631,39.6802,-29.0639,84.0397,44.6572,-20.0624,51.3366,24.7684,-2.7207
-9.66733,-0.0378785,0.421682,0.387329,-32.5507,35.244,-4.1896,-32.8465,-67.8972,-25.4711,35.9332,12.1021,-56.1236,-13.773,12.5228,-6.04849,-7.27694,-99.1631,-5.52899,1.6763,-91.3509,35.2588,73.4229,-28.0464,-94.6378,99.9379,-6.23455,-28.8385,-19.7123,-17.8024,-80.4001,39.6099,-28.9883,83.7503,44.6725,-20.3203,51.4336,24.6631,-3.12508
-9.65747,-0.0408529,0.480085,0.292949,-32.5479,35.2531,-4.27508,-32.8707,-68.7431,-25.4106,34.9824,12.0081,-56.1929,-13.7226,12.5089,-5.94128,-7.35207,-99.194,-5.47474,1.58952,-91.3234,35.2503,73.4452,-28.0765,-94.8977,99.9196,-6.25517,-28.8786,-19.7323,-17.7513,-80.3667,39.5489,-28.988,83.7565,44.7464,-20.1777,51.4468,24.6905,-3.16523
-9.68211,-0.0378785,0.413607,0.386043,-32.5641,35.2463,-4.20803,-32.7819,-68.0902,-25.4634,34.9838,12.0896,-56.0962,-13.7781,12.5301,-6.00437,-7.40176,-99.1658,-5.56858,1.65243,-91.3567,34.7976,73.3869,-27.9761,-95.004,99.8772,-6.2421,-28.8613,-19.7123,-17.6144,-80.3405,39.5515,-28.9676,83.7777,44.6725,-20.1618,51.442,24.6518,-3.12748
-9.78208,-0.053283,0.527737,0.468697,-32.5515,35.149,-4.33228,-31.1451,-68.3779,-25.5282,36.6448,12.1507,-58.9617,-13.7128,12.4483,-6.0441,-7.4337,-99.1447,-5.40498,1.69815,-91.3473,35.0672,73.3342,-28.0697,-95.6865,100,-6.31228,-29.1946,-19.8126,-17.8392,-80.3307,39.6893,-29.0639,84.0397,44.6572,-20.0624,51.3451,24.7304,-2.72927
-9.66174,-0.043519,0.446014,0.383134,-32.5735,35.2394,-4.22085,-32.8734,-68.1026,-25.467,34.9428,12.0918,-56.1037,-13.9391,12.5354,-6.02012,-7.36441,-99.1888,-5.47935,1.67119,-91.3567,35.0447,73.413,-28.0464,-94.9563,99.9127,-6.23537,-28.8503,-19.7308,-17.7332,-80.3716,39.611,-29.0984,83.7829,44.6225,-20.1776,51.4201,24.6597,-3.15441
-9.65747,-0.0408529,0.447411,0.292949,-32.5387,35.2531,-4.28949,-32.8707,-68.7431,-25.4179,34.9802,12.0621,-56.1672,-13.8044,12.5089,-5.94128,-7.36545,-99.1009,-5.47474,1.58952,-91.3234,35.2503,73.4452,-28.0765,-94.9103,99.9024,-6.24621,-28.8554,-19.7315,-17.7388,-80.3555,39.5489,-28.988,83.7565,44.74,-20.1777,51.4468,24.6905,-3.16736
-10.4119,-0.0447065,0.538362,0.544318,-31.9595,34.0913,-4.26145,-31.0275,-68.2165,-25.7681,36.8674,11.9049,-59.0916,-14.2156,12.5026,-5.99186,-7.60028,-98.9516,-5.92892,2.28488,-91.5651,34.792,73.7085,-26.7854,-95.744,98.4544,-6.25436,-27.5122,-19.6268,-17.9229,-80.3327,40.2363,-28.5775,81.8262,29.1812,-20.1554,51.847,24.6673,-2.80191
-9.67328,-0.0557942,0.383392,0.470816,-32.5742,35.2483,-4.19664,-32.8442,-68.0902,-25.467,34.9838,12.0918,-56.1346,-13.7818,12.5354,-5.93495,-7.40176,-99.1885,-5.4851,1.69955,-91.3567,35.0423,73.411,-28.0464,-94.2229,99.9294,-6.23353,-28.8503,-19.7158,-17.7237,-80.3756,39.5995,-29.147,83.7777,44.6725,-20.1776,51.3825,24.6597,-3.14441
-9.68915,-0.0395607,0.408253,0.39722,-32.5503,35.2321,-4.25994,-32.6689,-68.4234,-25.4593,34.972,12.1525,-56.1672,-13.6983,12.5262,-5.9253,-7.32493,-99.1896,-5.46018,1.57006,-91.3234,35.2865,73.4422,-27.9895,-94.9199,99.952,-6.22462,-28.867,-19.6704,-17.7205,-80.3292,39.5243,-29.0172,83.7465,44.2556,-20.1473,51.6231,24.7018,-3.13346
-9.65747,-0.0408529,0.480085,0.292949,-32.5479,35.2531,-4.27508,-32.8707,-68.7431,-25.4106,34.9824,12.0081,-56.1929,-13.7226,12.5089,-5.94128,-7.35207,-99.194,-5.47474,1.58952,-91.3234,35.2503,73.4452,-28.0765,-94.8977,99.9196,-6.25517,-28.8786,-19.7323,-17.7513,-80.3667,39.5489,-28.988,83.7565,44.7464,-20.1777,51.4468,24.6905,-3.16523
-9.68025,-0.0378785,0.434351,0.383134,-32.5641,35.2577,-4.20949,-32.7111,-68.0454,-25.3119,34.9905,12.0918,-56.1574,-13.7191,12.5526,-5.9743,-7.40176,-99.1928,-5.4943,1.67624,-91.3874,34.8484,73.3869,-27.9808,-94.9613,99.8726,-6.23717,-28.7577,-19.7123,-17.6144,-80.4323,39.5515,-28.9547,83.7777,44.6829,-20.1638,51.4613,24.6552,-3.15836
-9.78208,-0.053283,0.527737,0.468697,-32.5515,35.161,-4.33228,-31.1451,-68.3779,-25.5492,36.6378,12.1507,-58.9617,-13.7128,12.4483,-6.0441,-7.42061,-99.1447,-5.40498,1.69815,-91.3473,35.0672,73.3322,-28.0697,-95.6865,100,-6.31312,-29.1864,-19.8126,-17.8509,-80.3307,39.6893,-29.0658,84.0397,44.6572,-20.0624,51.3451,24.7317,-2.72927
-9.69421,-0.0378785,0.413607,0.343795,-32.5641,35.2463,-4.20803,-32.8567,-68.0902,-25.4634,34.9838,12.0896,-56.1322,-13.7738,12.5301,-6.00437,-7.40176,-99.17,-5.57051,1.64975,-91.3531,34.8683,73.3869,-27.9808,-94.9946,99.8772,-6.2421,-28.8613,-19.7123,-17.6144,-80.3405,39.5422,-28.9676,83.7777,44.6725,-20.1618,51.45,24.6518,-3.12748
-9.78208,-0.053283,0.527737,0.468697,-32.5499,35.149,-4.33228,-31.1031,-68.3779,-25.5215,36.6448,12.1507,-58.9617,-13.7128,12.4471,-6.0441,-7.43115,-99.1447,-5.40498,1.66371,-91.4391,35.089,73.3322,-28.0697,-95.6865,100,-6.31228,-29.2211,-19.8117,-17.8392,-80.3631,39.6893,-29.0639,84.0397,44.6572,-20.0502,51.3102,24.7317,-2.728
